0,2991.955644
1,2790.288662
2,2717.925751
3,2812.874824
4,2762.603953
5,2800.042714
6,2744.683359
7,2705.184376
8,2672.623933
9,2709.694900
10,2645.501805
11,2707.277571
12,2703.630871
13,2666.619216
14,2684.879966
15,2603.929398
16,2715.842785
17,2663.765423
18,2631.344044
19,2624.296165
20,2671.618915
21,2670.720197
22,2683.217184
23,2672.995690
24,2589.438426
25,2634.031939
26,2623.937741
27,2610.988387
28,2625.522221
29,2673.936657
30,2630.852788
31,2717.744313
32,2644.433167
33,2678.346616
34,2665.980841
35,2666.004528
36,2628.684639
37,2654.141497
38,2651.419332
39,2646.340639
40,2650.674902
41,2615.278623
42,2593.760689
43,2641.292318
44,2665.990807
45,2604.937314
46,2649.876802
47,2662.270804
48,2619.969316
49,2635.842902
50,2659.073030
51,2644.561659
52,2629.722874
53,2675.429343
54,2656.858485
55,2677.540213
56,2605.937261
57,2646.500684
58,2624.226522
59,2582.388541
60,2707.246412
61,2649.523168
62,2614.395465
63,2680.119461
64,2623.093653
65,2656.016191
66,2683.967336
67,2655.846135
68,2606.902316
69,2634.674883
70,2680.662788
71,2680.741287
72,2705.017157
73,2611.234240
74,2687.702237
75,2642.972862
76,2624.376151
77,2580.441702
78,2649.355899
79,2661.078791
80,2544.220115
81,2643.231427
82,2635.679000
83,2628.752102
84,2627.898840
85,2789.040689
86,2658.121842
87,2641.756103
88,2688.596404
89,2633.558744
90,2651.527942
91,2620.551227
92,2649.598751
93,2656.665464
94,2699.802475
95,2668.599936
96,2667.005197
97,2656.744625
98,2621.349408
99,2620.589123
100,2630.443300
101,2595.175339
102,2651.312625
103,2653.009158
104,2671.279483
105,2638.951821
106,2642.264919
107,2625.941488
108,2627.734775
109,2658.996973
110,2648.533534
111,2706.515476
112,2660.018183
113,2664.142404
114,2638.688637
115,2649.136167
116,2637.425864
117,2651.710841
118,2667.650381
119,2639.258819
120,2680.575916
121,2681.773149
122,2629.928794
123,2688.827916
124,2673.592590
125,2655.002080
126,2587.173598
127,2643.269731
128,2616.980465
129,2652.567670
130,2610.012352
131,2625.933246
132,2661.592642
133,2628.481338
134,2613.988645
135,2667.371406
136,2675.694290
137,2627.171077
138,2606.097085
139,2636.782618
140,2603.372079
141,2643.771512
142,2644.299355
143,2640.878157
144,2663.467122
145,2610.323969
146,2620.424627
147,2642.910853
148,2627.318416
149,2627.619899
150,2587.754119
151,2622.779301
152,2592.768755
153,2580.242538
154,2604.000895
155,2639.142406
156,2647.596843
157,2661.373954
158,2583.410055
159,2691.663833
160,2616.979619
161,2670.452890
162,2580.011592
163,2638.239829
164,2594.717720
165,2599.111443
166,2586.639262
167,2630.788605
168,2639.516306
169,2633.416403
170,2611.142037
171,2634.641041
172,2621.664725
173,2655.663710
174,2606.760364
175,2619.727227
176,2642.090170
177,2604.769425
178,2601.857603
179,2694.113052
180,2614.122119
181,2608.977356
182,2601.657261
183,2560.285591
184,2675.653156
185,2640.181966
186,2691.300187
187,2596.019502
188,2550.714750
189,2646.509667
190,2636.699177
191,2638.962568
192,2597.228147
193,2626.576512
194,2574.836167
195,2626.540817
196,2680.865268
197,2570.694239
198,2569.600039
199,2572.790188
200,2532.860550
201,2534.802597
202,2546.355170
203,2496.241512
204,2539.382714
205,2597.411766
206,2528.604445
207,2563.474183
208,2532.881157
209,2472.937999
210,2598.307704
211,2454.830805
212,2462.164595
213,2570.442605
214,2523.041951
215,2508.982783
216,2503.755336
217,2563.801869
218,2539.025323
219,2503.212608
220,2507.029042
221,2462.158360
222,2487.636453
223,2471.365355
224,2513.838994
225,2486.022472
226,2492.475582
227,2502.201254
228,2558.602159
229,2555.034055
230,2529.252210
231,2487.801385
232,2524.285553
233,2512.933952
234,2532.904653
235,2565.808315
236,2533.882488
237,2573.600177
238,2505.034853
239,2550.725895
240,2531.889381
241,2545.007348
242,2521.037312
243,2544.673598
244,2543.602042
245,2517.006453
246,2543.116550
247,2613.017028
248,2558.702252
249,2530.495108
250,2611.960505
251,2577.746646
252,2519.295939
253,2506.633950
254,2449.720964
255,2584.003432
256,2512.386213
257,2519.848401
258,2544.795551
259,2509.432405
260,2527.015753
261,2535.245428
262,2600.376051
263,2527.755004
264,2561.528771
265,2518.500332
266,2569.485831
267,2504.911371
268,2501.793573
269,2517.974487
270,2581.178094
271,2535.286797
272,2499.291318
273,2524.457838
274,2551.287326
275,2516.789445
276,2565.499135
277,2500.257431
278,2519.875104
279,2505.647544
280,2550.063339
281,2575.883397
282,2497.903394
283,2486.042926
284,2543.414297
285,2461.680142
286,2529.506347
287,2519.391869
288,2561.627543
289,2575.519996
290,2520.615763
291,2564.658990
292,2538.901221
293,2477.268938
294,2473.198207
295,2455.767862
296,2562.160345
297,2528.076778
298,2523.703194
299,2529.404726
300,2595.773776
301,2547.687951
302,2603.201024
303,2567.856474
304,2565.538207
305,2539.109670
306,2534.039659
307,2562.727379
308,2591.749958
309,2504.485807
310,2559.638361
311,2541.524480
312,2538.664709
313,2554.666865
314,2545.572726
315,2549.919304
316,2543.743444
317,2545.821252
318,2511.377275
319,2517.123969
320,2537.479683
321,2561.824860
322,2516.669746
323,2597.672343
324,2523.477758
325,2542.115698
326,2519.809221
327,2521.202401
328,2552.155622
329,2554.694966
330,2533.224063
331,2530.039893
332,2477.130432
333,2539.444605
334,2505.174305
335,2543.761517
336,2471.655987
337,2542.556498
338,2557.450516
339,2565.907859
340,2478.210250
341,2554.878976
342,2520.062746
343,2541.696812
344,2492.449762
345,2581.844038
346,2536.511315
347,2548.589030
348,2547.406643
349,2530.638060
350,2535.265360
351,2526.897241
352,2564.102850
353,2506.754477
354,2538.451126
355,2523.787515
356,2556.081125
357,2554.557666
358,2519.606719
359,2571.071179
360,2545.194170
361,2498.925816
362,2507.166744
363,2545.725847
364,2564.740684
365,2598.783170
366,2502.394716
367,2525.238744
368,2552.179854
369,2551.655077
370,2571.357939
371,2575.019630
372,2530.562335
373,2540.763365
374,2563.756211
375,2555.342867
376,2578.008288
377,2551.010858
378,2510.628649
379,2511.048801
380,2528.898282
381,2515.046177
382,2561.512060
383,2518.578218
384,2482.955099
385,2491.651149
386,2536.832696
387,2498.619980
388,2509.127888
389,2541.999769
390,2518.952673
391,2516.542171
392,2508.502373
393,2512.351291
394,2506.198730
395,2504.716245
396,2547.795983
397,2534.922863
398,2593.927033
399,2556.622460
400,2516.586311
401,2489.792408
402,2550.876182
403,2494.076928
404,2567.803524
405,2536.285459
406,2559.744270
407,2602.902227
408,2530.879470
409,2482.380620
410,2553.215274
411,2505.511935
412,2539.534582
413,2491.185810
414,2564.457458
415,2562.087394
416,2557.634590
417,2550.438521
418,2520.999293
419,2521.879178
420,2512.057839
421,2557.652613
422,2506.288636
423,2504.011323
424,2571.804475
425,2573.955828
426,2570.104898
427,2530.939095
428,2508.473966
429,2541.019708
430,2493.444584
431,2558.148799
432,2556.125582
433,2510.531624
434,2533.311024
435,2523.827552
436,2523.098610
437,2503.956916
438,2538.833256
439,2608.775721
440,2531.605580
441,2532.850380
442,2579.046024
443,2489.536869
444,2529.980122
445,2538.494725
446,2523.607972
447,2507.092438
448,2532.176124
449,2569.812775
450,2559.616767
451,2527.105884
452,2549.370797
453,2520.935235
454,2539.414988
455,2577.308652
456,2526.102887
457,2521.934051
458,2560.959460
459,2523.352614
460,2512.535036
461,2515.644027
462,2559.402446
463,2582.052546
464,2572.168502
465,2473.560194
466,2579.629164
467,2521.951835
468,2528.310789
469,2526.071567
470,2499.325938
471,2477.178520
472,2499.345062
473,2526.069441
474,2598.797016
475,2498.812060
476,2513.382581
477,2570.746797
478,2578.609812
479,2487.507797
480,2567.895524
481,2504.289926
482,2512.035561
483,2581.202667
484,2520.986939
485,2493.456964
486,2531.870691
487,2513.631584
488,2523.787062
489,2608.556105
490,2496.068785
491,2581.042555
492,2539.488809
493,2509.445312
494,2519.083277
495,2600.810961
496,2504.731598
497,2601.519261
498,2501.173663
499,2487.323295
500,2496.062519
501,2532.774546
502,2550.552361
503,2552.813758
504,2505.791617
505,2571.491227
506,2512.273219
507,2589.894194
508,2564.928788
509,2498.987932
510,2562.919815
511,2508.102741
512,2548.298769
513,2531.725552
514,2548.353090
515,2506.094890
516,2484.674321
517,2607.794764
518,2527.776957
519,2534.940911
520,2521.175933
521,2526.931768
522,2563.080410
523,2514.680750
524,2530.579168
525,2542.803062
526,2498.018587
527,2567.981891
528,2478.655557
529,2528.467410
530,2543.170729
531,2606.141803
532,2558.574516
533,2539.840090
534,2524.238317
535,2522.641682
536,2481.345339
537,2564.674148
538,2518.500722
539,2537.535387
540,2547.647289
541,2584.891684
542,2542.029951
543,2561.200707
544,2535.332763
545,2521.421453
546,2495.674857
547,2496.739101
548,2532.712953
549,2561.980293
550,2530.611545
551,2547.483926
552,2540.336847
553,2569.715462
554,2555.838725
555,2486.726147
556,2567.313070
557,2529.982196
558,2524.702344
559,2489.298235
560,2521.250929
561,2550.720215
562,2531.683153
563,2517.963499
564,2641.555301
565,2575.944761
566,2503.128061
567,2551.520864
568,2506.507633
569,2547.328905
570,2485.442182
571,2577.042944
572,2566.804242
573,2579.441894
574,2555.742816
575,2503.228955
576,2638.417093
577,2556.051264
578,2597.167433
579,2532.686981
580,2530.313177
581,2498.253001
582,2577.201213
583,2533.181780
584,2610.741175
585,2471.566966
586,2495.824130
587,2535.397255
588,2486.229404
589,2547.067032
590,2519.059861
591,2540.357420
592,2504.269295
593,2561.420563
594,2520.367978
595,2542.241754
596,2560.075856
597,2492.587995
598,2566.704656
599,2529.462809
600,2507.214958
601,2488.884319
602,2503.101633
603,2503.371493
604,2566.924108
605,2489.781153
606,2503.307039
607,2591.215530
608,2528.543779
609,2499.476841
610,2504.137350
611,2519.653196
612,2525.030144
613,2536.427918
614,2527.867927
615,2503.038446
616,2518.893113
617,2530.082890
618,2569.859580
619,2569.169251
620,2519.666831
621,2491.609377
622,2540.211273
623,2469.440824
624,2532.558234
625,2564.654906
626,2561.320398
627,2498.167244
628,2547.724894
629,2532.734000
630,2573.570963
631,2495.324294
632,2482.468524
633,2509.681410
634,2547.961180
635,2521.883646
636,2523.863486
637,2526.565072
638,2596.310568
639,2527.846033
640,2507.338312
641,2495.421307
642,2547.196808
643,2567.219015
644,2550.993239
645,2571.221890
646,2555.323833
647,2562.719635
648,2495.246149
649,2552.909547
650,2545.543740
651,2514.602512
652,2540.035858
653,2516.270963
654,2588.488506
655,2552.726618
656,2527.231071
657,2487.119955
658,2489.180157
659,2548.439996
660,2572.520236
661,2580.600723
662,2558.589662
663,2544.502970
664,2485.737743
665,2483.796765
666,2538.723640
667,2538.521277
668,2520.375991
669,2552.959291
670,2531.098140
671,2498.646739
672,2481.340645
673,2509.925286
674,2546.175507
675,2579.453488
676,2482.060887
677,2559.722332
678,2515.610127
679,2533.036425
680,2512.267057
681,2526.095351
682,2559.702812
683,2546.178159
684,2541.436173
685,2485.999512
686,2568.464194
687,2503.258280
688,2534.257091
689,2518.605076
690,2559.132872
691,2530.493575
692,2515.704214
693,2535.967064
694,2529.121973
695,2525.236463
696,2528.269662
697,2471.159950
698,2520.336430
699,2542.481126
700,2543.730632
701,2486.168185
702,2570.427488
703,2490.773686
704,2540.016571
705,2464.136141
706,2482.951879
707,2567.593142
708,2524.101477
709,2505.150631
710,2537.949651
711,2542.787680
712,2542.229782
713,2556.091111
714,2596.987243
715,2529.030781
716,2565.415317
717,2544.205634
718,2507.187522
719,2547.587946
720,2551.415744
721,2530.188893
722,2522.985094
723,2571.028582
724,2559.068497
725,2516.087609
726,2544.847478
727,2552.634267
728,2573.008091
729,2527.707573
730,2567.185120
731,2472.273922
732,2499.053955
733,2541.750673
734,2548.961944
735,2537.097385
736,2541.182162
737,2566.358921
738,2529.721782
739,2546.888109
740,2513.239613
741,2550.958110
742,2523.490853
743,2539.617726
744,2542.605906
745,2554.346998
746,2559.409914
747,2535.287974
748,2549.730166
749,2561.411412
750,2575.868697
751,2554.485151
752,2462.576423
753,2500.816255
754,2535.110625
755,2510.440084
756,2581.424424
757,2515.509517
758,2497.530148
759,2508.691339
760,2551.579378
761,2483.310618
762,2511.698496
763,2513.772165
764,2594.158503
765,2546.339220
766,2525.114252
767,2571.707900
768,2565.883187
769,2470.300404
770,2538.121551
771,2454.684364
772,2557.047443
773,2527.793273
774,2486.606133
775,2490.428304
776,2535.893463
777,2529.321592
778,2563.366214
779,2549.363974
780,2597.014554
781,2548.857168
782,2595.087220
783,2580.649120
784,2518.880515
785,2551.503349
786,2539.700123
787,2506.915570
788,2515.052766
789,2567.686631
790,2527.627784
791,2532.891668
792,2525.528695
793,2544.661242
794,2518.804299
795,2544.884242
796,2524.786451
797,2545.247905
798,2480.747984
799,2496.683979
800,2620.218422
801,2555.883601
802,2521.054153
803,2534.925064
804,2542.086412
805,2515.135584
806,2521.959768
807,2528.672990
808,2502.263770
809,2493.009265
810,2564.026397
811,2555.099394
812,2491.470748
813,2585.629539
814,2448.647529
815,2475.999286
816,2499.738423
817,2543.962811
818,2564.070158
819,2527.061417
820,2589.372244
821,2497.208990
822,2517.691435
823,2531.982142
824,2544.781326
825,2530.564042
826,2588.929549
827,2569.238677
828,2608.185216
829,2479.680386
830,2552.021840
831,2601.161014
832,2559.714795
833,2538.197843
834,2551.454639
835,2561.342621
836,2528.931674
837,2531.772093
838,2528.628165
839,2496.363667
840,2558.863743
841,2527.929367
842,2470.941110
843,2508.508694
844,2526.269561
845,2535.767913
846,2536.345405
847,2523.541703
848,2498.397338
849,2549.475491
850,2479.026658
851,2495.664228
852,2561.352441
853,2509.853521
854,2518.322924
855,2543.690346
856,2507.451880
857,2466.550217
858,2531.019259
859,2559.982759
860,2549.845788
861,2517.369034
862,2579.342043
863,2514.334111
864,2500.169200
865,2542.538000
866,2528.846039
867,2580.953311
868,2546.551340
869,2557.219031
870,2536.871545
871,2512.048863
872,2494.738830
873,2472.091044
874,2533.085629
875,2531.114467
876,2526.495566
877,2527.697669
878,2502.604631
879,2554.860929
880,2537.787944
881,2580.500034
882,2533.230265
883,2553.364639
884,2503.822448
885,2588.796261
886,2586.485620
887,2488.215358
888,2520.426864
889,2499.472493
890,2557.577399
891,2516.748231
892,2486.087570
893,2551.355043
894,2504.102638
895,2489.611500
896,2574.386019
897,2464.321311
898,2545.525407
899,2548.493792
900,2543.046152
901,2501.999596
902,2566.667093
903,2537.772566
904,2637.238762
905,2557.396374
906,2543.130421
907,2494.017574
908,2518.812862
909,2491.840597
910,2489.833219
911,2474.250570
912,2489.774274
913,2573.530421
914,2473.816085
915,2537.166240
916,2509.552615
917,2515.768446
918,2501.552012
919,2523.628450
920,2554.543947
921,2532.570443
922,2541.803198
923,2489.471223
924,2480.880785
925,2533.062024
926,2516.586932
927,2538.664812
928,2516.759726
929,2479.550569
930,2563.764176
931,2571.359480
932,2508.054176
933,2516.792394
934,2512.879379
935,2476.935353
936,2548.925838
937,2519.622055
938,2525.208404
939,2491.896821
940,2512.842372
941,2558.646953
942,2484.265616
943,2483.028221
944,2514.547381
945,2540.094806
